0.00125	2.5
0.00375	2.5
0.00625	2.5
0.00875	2.5
0.01125	2.5
0.01375	2.5
0.01625	2.5
0.01875	2.5
0.02125	2.5
0.02375	2.5
0.02625	2.5
0.02875	2.5
0.03125	2.5
0.03375	2.5
0.03625	2.5
0.03875	2.5
0.04125	2.5
0.04375	2.5
0.04625	2.5
0.04875	2.5
0.05125	2.5
0.05375	2.5
0.05625	2.5
0.05875	2.5
0.06125	2.5
0.06375	2.5
0.06625	2.5
0.06875	2.5
0.07125	2.5
0.07375	2.5
0.07625	2.5
0.07875	2.5
0.08125	2.5
0.08375	2.5
0.08625	2.5
0.08875	2.5
0.09125	2.5
0.09375	2.5
0.09625	2.5
0.09875	2.5
0.10125	2.5
0.10375	2.5
0.10625	2.5
0.10875	2.5
0.11125	2.5
0.11375	2.5
0.11625	2.5
0.11875	2.5
0.12125	2.5
0.12375	2.5
0.12625	2.5
0.12875	2.5
0.13125	2.5
0.13375	2.5
0.13625	2.5
0.13875	2.5
0.14125	2.5
0.14375	2.5
0.14625	2.5
0.14875	2.5
0.15125	2.5
0.15375	2.5
0.15625	2.5
0.15875	2.5
0.16125	2.5
0.16375	2.5
0.16625	2.5
0.16875	2.5
0.17125	2.5
0.17375	2.5
0.17625	2.5
0.17875	2.5
0.18125	2.5
0.18375	2.5
0.18625	2.5
0.18875	2.5
0.19125	2.5
0.19375	2.5
0.19625	2.5
0.19875	2.5
0.20125	2.5
0.20375	2.5
0.20625	2.5
0.20875	2.5
0.21125	2.5
0.21375	2.5
0.21625	2.5
0.21875	2.5
0.22125	2.5
0.22375	2.5
0.22625	2.5
0.22875	2.5
0.23125	2.5
0.23375	2.5
0.23625	2.5
0.23875	2.5
0.24125	2.5
0.24375	2.5
0.24625	2.5
0.24875	2.5
0.25125	2.5
0.25375	2.5
0.25625	2.5
0.25875	2.5
0.26125	2.5
0.26375	2.5
0.26625	2.5
0.26875	2.5
0.27125	2.5
0.27375	2.5
0.27625	2.5
0.27875	2.5
0.28125	2.5
0.28375	2.5
0.28625	2.5
0.28875	2.5
0.29125	2.5
0.29375	2.49999
0.29625	2.49999
0.29875	2.49998
0.30125	2.49996
0.30375	2.49993
0.30625	2.49987
0.30875	2.49978
0.31125	2.49963
0.31375	2.49939
0.31625	2.49904
0.31875	2.49852
0.32125	2.49778
0.32375	2.49676
0.32625	2.49539
0.32875	2.49362
0.33125	2.49136
0.33375	2.48856
0.33625	2.48519
0.33875	2.4812
0.34125	2.47658
0.34375	2.47131
0.34625	2.46542
0.34875	2.45892
0.35125	2.45184
0.35375	2.44421
0.35625	2.43608
0.35875	2.42748
0.36125	2.41846
0.36375	2.40906
0.36625	2.39932
0.36875	2.38927
0.37125	2.37894
0.37375	2.36838
0.37625	2.3576
0.37875	2.34663
0.38125	2.33549
0.38375	2.3242
0.38625	2.31279
0.38875	2.30127
0.39125	2.28964
0.39375	2.27794
0.39625	2.26615
0.39875	2.25431
0.40125	2.2424
0.40375	2.23046
0.40625	2.21847
0.40875	2.20645
0.41125	2.1944
0.41375	2.18232
0.41625	2.17023
0.41875	2.15813
0.42125	2.14601
0.42375	2.13389
0.42625	2.12176
0.42875	2.10964
0.43125	2.09751
0.43375	2.08539
0.43625	2.07328
0.43875	2.06117
0.44125	2.04908
0.44375	2.037
0.44625	2.02493
0.44875	2.01288
0.45125	2.00085
0.45375	1.98883
0.45625	1.97685
0.45875	1.96488
0.46125	1.95294
0.46375	1.94103
0.46625	1.92916
0.46875	1.91732
0.47125	1.90553
0.47375	1.89378
0.47625	1.88209
0.47875	1.87047
0.48125	1.85894
0.48375	1.84753
0.48625	1.83626
0.48875	1.82523
0.49125	1.81453
0.49375	1.80437
0.49625	1.79515
0.49875	1.78755
0.50125	1.78255
0.50375	1.78075
0.50625	1.7811
0.50875	1.78184
0.51125	1.7824
0.51375	1.78281
0.51625	1.78314
0.51875	1.78343
0.52125	1.7837
0.52375	1.78395
0.52625	1.7842
0.52875	1.78444
0.53125	1.78468
0.53375	1.78492
0.53625	1.78517
0.53875	1.78543
0.54125	1.7857
0.54375	1.78598
0.54625	1.78628
0.54875	1.7866
0.55125	1.78693
0.55375	1.7873
0.55625	1.78769
0.55875	1.78812
0.56125	1.7886
0.56375	1.78913
0.56625	1.78974
0.56875	1.79045
0.57125	1.7913
0.57375	1.79236
0.57625	1.79373
0.57875	1.79555
0.58125	1.79807
0.58375	1.80158
0.58625	1.80653
0.58875	1.81348
0.59125	1.82311
0.59375	1.83624
0.59625	1.85377
0.59875	1.87664
0.60125	1.90575
0.60375	1.9419
0.60625	1.98568
0.60875	2.03734
0.61125	2.09671
0.61375	2.16309
0.61625	2.23521
0.61875	2.31119
0.62125	2.38868
0.62375	2.46502
0.62625	2.53752
0.62875	2.6038
0.63125	2.66206
0.63375	2.71125
0.63625	2.75117
0.63875	2.78228
0.64125	2.8056
0.64375	2.82241
0.64625	2.83407
0.64875	2.84185
0.65125	2.84684
0.65375	2.84991
0.65625	2.85172
0.65875	2.85273
0.66125	2.85327
0.66375	2.85353
0.66625	2.85364
0.66875	2.85369
0.67125	2.8537
0.67375	2.85369
0.67625	2.85369
0.67875	2.85368
0.68125	2.85368
0.68375	2.85368
0.68625	2.85368
0.68875	2.85369
0.69125	2.85369
0.69375	2.85369
0.69625	2.8537
0.69875	2.8537
0.70125	2.8537
0.70375	2.85369
0.70625	2.85364
0.70875	2.85339
0.71125	2.85217
0.71375	2.84635
0.71625	2.81969
0.71875	2.71376
0.72125	2.43267
0.72375	2.11616
0.72625	2.01556
0.72875	2.00179
0.73125	2.0002
0.73375	2.00002
0.73625	2
0.73875	2
0.74125	2
0.74375	2
0.74625	2
0.74875	2
0.75125	2
0.75375	2
0.75625	2
0.75875	2
0.76125	2
0.76375	2
0.76625	2
0.76875	2
0.77125	2
0.77375	2
0.77625	2
0.77875	2
0.78125	2
0.78375	2
0.78625	2
0.78875	2
0.79125	2
0.79375	2
0.79625	2
0.79875	2
0.80125	2
0.80375	2
0.80625	2
0.80875	2
0.81125	2
0.81375	2
0.81625	2
0.81875	2
0.82125	2
0.82375	2
0.82625	2
0.82875	2
0.83125	2
0.83375	2
0.83625	2
0.83875	2
0.84125	2
0.84375	2
0.84625	2
0.84875	2
0.85125	2
0.85375	2
0.85625	2
0.85875	2
0.86125	2
0.86375	2
0.86625	2
0.86875	2
0.87125	2
0.87375	2
0.87625	2
0.87875	2
0.88125	2
0.88375	2
0.88625	2
0.88875	2
0.89125	2
0.89375	2
0.89625	2
0.89875	2
0.90125	2
0.90375	2
0.90625	2
0.90875	2
0.91125	2
0.91375	2
0.91625	2
0.91875	2
0.92125	2
0.92375	2
0.92625	2
0.92875	2
0.93125	2
0.93375	2
0.93625	2
0.93875	2
0.94125	2
0.94375	2
0.94625	2
0.94875	2
0.95125	2
0.95375	2
0.95625	2
0.95875	2
0.96125	2
0.96375	2
0.96625	2
0.96875	2
0.97125	2
0.97375	2
0.97625	2
0.97875	2
0.98125	2
0.98375	2
0.98625	2
0.98875	2
0.99125	2
0.99375	2
0.99625	2
0.99875	2
