0.00125	0
0.00375	0
0.00625	0
0.00875	0
0.01125	0
0.01375	0
0.01625	0
0.01875	0
0.02125	0
0.02375	0
0.02625	0
0.02875	0
0.03125	0
0.03375	0
0.03625	0
0.03875	0
0.04125	0
0.04375	0
0.04625	0
0.04875	0
0.05125	0
0.05375	0
0.05625	0
0.05875	0
0.06125	0
0.06375	0
0.06625	0
0.06875	0
0.07125	0
0.07375	0
0.07625	0
0.07875	0
0.08125	0
0.08375	0
0.08625	0
0.08875	0
0.09125	0
0.09375	0
0.09625	0
0.09875	0
0.10125	0
0.10375	0
0.10625	0
0.10875	0
0.11125	0
0.11375	0
0.11625	0
0.11875	0
0.12125	0
0.12375	0
0.12625	0
0.12875	0
0.13125	0
0.13375	0
0.13625	0
0.13875	0
0.14125	0
0.14375	0
0.14625	0
0.14875	0
0.15125	0
0.15375	0
0.15625	0
0.15875	0
0.16125	8.10484e-17
0.16375	1.21573e-16
0.16625	2.02621e-16
0.16875	2.43145e-16
0.17125	2.83669e-16
0.17375	3.24193e-16
0.17625	3.24193e-16
0.17875	3.24193e-16
0.18125	3.24193e-16
0.18375	3.24193e-16
0.18625	3.24193e-16
0.18875	3.24193e-16
0.19125	3.24192e-16
0.19375	3.24192e-16
0.19625	3.24192e-16
0.19875	3.24192e-16
0.20125	3.24192e-16
0.20375	3.24192e-16
0.20625	3.24192e-16
0.20875	3.24192e-16
0.21125	3.24192e-16
0.21375	3.24191e-16
0.21625	3.24191e-16
0.21875	3.24191e-16
0.22125	3.24191e-16
0.22375	3.24191e-16
0.22625	3.24191e-16
0.22875	3.24191e-16
0.23125	3.2419e-16
0.23375	3.2419e-16
0.23625	5.67335e-16
0.23875	8.51004e-16
0.24125	2.1883e-15
0.24375	7.2133e-15
0.24625	2.63407e-14
0.24875	9.81901e-14
0.25125	3.56248e-13
0.25375	1.24944e-12
0.25625	4.22926e-12
0.25875	1.38125e-11
0.26125	4.35427e-11
0.26375	1.32552e-10
0.26625	3.8985e-10
0.26875	1.10827e-09
0.27125	3.04659e-09
0.27375	8.10184e-09
0.27625	2.08507e-08
0.27875	5.19497e-08
0.28125	1.25348e-07
0.28375	2.92995e-07
0.28625	6.63658e-07
0.28875	1.4571e-06
0.29125	3.10179e-06
0.29375	6.40353e-06
0.29625	1.28237e-05
0.29875	2.49168e-05
0.30125	4.6984e-05
0.30375	8.59964e-05
0.30625	0.00015282
0.30875	0.000263725
0.31125	0.000442089
0.31375	0.000720098
0.31625	0.00114014
0.31875	0.00175555
0.32125	0.00263024
0.32375	0.00383711
0.32625	0.00545495
0.32875	0.00756429
0.33125	0.0102425
0.33375	0.0135587
0.33625	0.01757
0.33875	0.0223177
0.34125	0.0278267
0.34375	0.0341046
0.34625	0.0411438
0.34875	0.0489234
0.35125	0.0574119
0.35375	0.0665703
0.35625	0.0763546
0.35875	0.0867185
0.36125	0.0976148
0.36375	0.108997
0.36625	0.120822
0.36875	0.133048
0.37125	0.145635
0.37375	0.158549
0.37625	0.171758
0.37875	0.185232
0.38125	0.198946
0.38375	0.212876
0.38625	0.227001
0.38875	0.241303
0.39125	0.255765
0.39375	0.270373
0.39625	0.285113
0.39875	0.299974
0.40125	0.314945
0.40375	0.330017
0.40625	0.345183
0.40875	0.360433
0.41125	0.375763
0.41375	0.391166
0.41625	0.406636
0.41875	0.422168
0.42125	0.437759
0.42375	0.453404
0.42625	0.4691
0.42875	0.484843
0.43125	0.50063
0.43375	0.516459
0.43625	0.532326
0.43875	0.548229
0.44125	0.564166
0.44375	0.580134
0.44625	0.59613
0.44875	0.612154
0.45125	0.628201
0.45375	0.644271
0.45625	0.660359
0.45875	0.676464
0.46125	0.692582
0.46375	0.708709
0.46625	0.72484
0.46875	0.74097
0.47125	0.757093
0.47375	0.773198
0.47625	0.789274
0.47875	0.805303
0.48125	0.82126
0.48375	0.837109
0.48625	0.85279
0.48875	0.868209
0.49125	0.883202
0.49375	0.897476
0.49625	0.910486
0.49875	0.921262
0.50125	0.928407
0.50375	0.931085
0.50625	0.930756
0.50875	0.929898
0.51125	0.929294
0.51375	0.928904
0.51625	0.928634
0.51875	0.928432
0.52125	0.928273
0.52375	0.928145
0.52625	0.92804
0.52875	0.927954
0.53125	0.927882
0.53375	0.927821
0.53625	0.927771
0.53875	0.927728
0.54125	0.927692
0.54375	0.927662
0.54625	0.927636
0.54875	0.927615
0.55125	0.927597
0.55375	0.927583
0.55625	0.92757
0.55875	0.92756
0.56125	0.927551
0.56375	0.927544
0.56625	0.927539
0.56875	0.927534
0.57125	0.927531
0.57375	0.927528
0.57625	0.927525
0.57875	0.927524
0.58125	0.927522
0.58375	0.927522
0.58625	0.927521
0.58875	0.927521
0.59125	0.927521
0.59375	0.927521
0.59625	0.927521
0.59875	0.927521
0.60125	0.927522
0.60375	0.927523
0.60625	0.927523
0.60875	0.927524
0.61125	0.927525
0.61375	0.927526
0.61625	0.927527
0.61875	0.927528
0.62125	0.927528
0.62375	0.927529
0.62625	0.92753
0.62875	0.927531
0.63125	0.927533
0.63375	0.927534
0.63625	0.927535
0.63875	0.927536
0.64125	0.927537
0.64375	0.927538
0.64625	0.927539
0.64875	0.92754
0.65125	0.927542
0.65375	0.927543
0.65625	0.927544
0.65875	0.927546
0.66125	0.927547
0.66375	0.927548
0.66625	0.92755
0.66875	0.927551
0.67125	0.927553
0.67375	0.927554
0.67625	0.927556
0.67875	0.927558
0.68125	0.92756
0.68375	0.927561
0.68625	0.927563
0.68875	0.927565
0.69125	0.927568
0.69375	0.92757
0.69625	0.927573
0.69875	0.927575
0.70125	0.927576
0.70375	0.927568
0.70625	0.927513
0.70875	0.927235
